pmid,title,year,journal,pubtypes,query_lanes,modules,priority,screening_decision,screening_reason,claim_extraction_candidate,pubmed_url
18976990,A brain for numbers.,2009,Cortex; a journal devoted to the study of the nervous system and behavior,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only,guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/18976990/
18972549,Effect of transcranial magnetic stimulation on Parkinson motor function--systematic review of controlled clinical trials.,2009,Movement disorders : official journal of the Movement Disorder Society,Journal Article; Meta-Analysis; Systematic Review,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only,protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/18972549/
18928333,Stroke rehabilitation: strategies to enhance motor recovery.,2009,Annual review of medicine,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations,safety_side_effects; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/18928333/
18818296,Severe preeclampsia-related changes in gene expression at the maternal-fetal interface include sialic acid-binding immunoglobulin-like lectin-6 and pappalysin-2.,2009,Endocrinology,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Review",dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only,protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/18818296/
18789963,Primary motor cortex and movement prevention: where Stop meets Go.,2009,Neuroscience and biobehavioral reviews,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,mechanisms; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/18789963/
18771675,Clinical practice of rTMS reveals a functional dissociation between agency and hallucinations in schizophrenia.,2009,Neuropsychologia,Case Reports; Journal Article,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,mechanisms; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/18771675/
18447962,Antidepressant efficacy of high-frequency transcranial magnetic stimulation over the left dorsolateral prefrontal cortex in double-blind sham-controlled designs: a meta-analysis.,2009,Psychological medicine,"Journal Article; Meta-Analysis; Research Support, Non-U.S. Gov't",clinical_depression_protocols; dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/18447962/
27408121,Transcranial Magnetic Stimulation : A New Therapeutic Tool in Psychiatry.,2008,"Medical journal, Armed Forces India",Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications,protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/27408121/
20633395,Controversy: Noninvasive and invasive cortical stimulation show efficacy in treating stroke patients.,2008,Brain stimulation,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,mechanisms; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/20633395/
20633394,Consensus: Can transcranial direct current stimulation and transcranial magnetic stimulation enhance motor learning and memory formation?,2008,Brain stimulation,"Journal Article; Research Support, N.I.H., Extramural; Review",guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,mechanisms; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/20633394/
20633393,State of the art: Physiology of transcranial motor cortex stimulation.,2008,Brain stimulation,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/20633393/
20633392,The use of repetitive transcranial magnetic stimulation (rTMS) and transcranial direct current stimulation (tDCS) to relieve pain.,2008,Brain stimulation,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,mechanisms; safety_side_effects; technician_workflow; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/20633392/
20633391,Efficacy of repetitive transcranial magnetic stimulation/transcranial direct current stimulation in cognitive neurorehabilitation.,2008,Brain stimulation,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/20633391/
20633384,Consensus paper on short-interval intracortical inhibition and other transcranial magnetic stimulation intracortical paradigms in movement disorders.,2008,Brain stimulation,Journal Article; Review; Consensus Statement,guidelines_consensus_reviews; master_tms_not_animal_only,guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/20633384/
20633383,Consensus: Motor cortex plasticity protocols.,2008,Brain stimulation,Journal Article; Review; Consensus Statement,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,mechanisms; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/20633383/
20633382,State of the art: Pharmacologic effects on cortical excitability measures tested by transcranial magnetic stimulation.,2008,Brain stimulation,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/20633382/
20633369,Modifying motor learning through gating and homeostatic metaplasticity.,2008,Brain stimulation,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,mechanisms; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/20633369/
20092430,"Transcranial magnetic stimulation: physics, electrophysiology, and applications.",2008,Critical reviews in biomedical engineering,"Journal Article; Research Support, Non-U.S. Gov't; Review",guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,mechanisms; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/20092430/
19759838,Significant analgesic effects of one session of postoperative left prefrontal cortex repetitive transcranial magnetic stimulation: a replication study.,2008,Brain stimulation,"Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.",guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,safety_side_effects; patient_faq_adherence; state_factors; technician_workflow; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19759838/
19641244,Psychophysiology and imaging of visual cortical functions in the blind: a review.,2008,Behavioural neurology,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,mechanisms; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19641244/
19630729,Transcranial magnetic stimulation to understand the pathophysiology and treatment of substance use disorders.,2008,Current drug abuse reviews,"Journal Article; Research Support, Non-U.S. Gov't; Review",guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications,mechanisms; patient_faq_adherence; state_factors; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19630729/
19205161,Transcranial magnetic stimulation: a new diagnostic and therapeutic tool for tinnitus patients.,2008,The international tinnitus journal,Journal Article; Review,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications; safety_side_effects_sensations,mechanisms; safety_side_effects; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19205161/
19198146,[Pathogenesis and treatment of stroke-like episodes in MELAS].,2008,Rinsho shinkeigaku = Clinical neurology,English Abstract; Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19198146/
19152730,Therapeutic applications of repetitive transcranial magnetic stimulation in clinical neurorehabilitation.,2008,Functional neurology,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only,guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19152730/
19110751,"[Clinical signs, neurophysiological evaluation, and medication of spasticity--review].",2008,Brain and nerve = Shinkei kenkyu no shinpo,English Abstract; Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,mechanisms; patient_faq_adherence; state_factors; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19110751/
19067998,"New perspectives on techniques for the clinical psychiatrist: Brain stimulation, chronobiology and psychiatric brain imaging.",2008,Psychiatry and clinical neurosciences,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications,protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19067998/
19058261,Treatment-resistant depression: recent developments and future directions.,2008,Depression and anxiety,"Journal Article; Research Support, N.I.H., Extramural; Review",clinical_depression_protocols; guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications,protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/19058261/
